SMB-w1-l1_131201,0.008770387334032985
SMB-w1-l1_final,0.008770387334032985
SMB-w1-l2_final,0.016536117213572156
SMB-w1-l3_final,-0.0025892636233062274
SMB-w2-l1_final,-0.0083548689319136
SMB-w2-l3_final,0.002183665869416931
SMB-w3-l1_final,-0.0058233434375299905
SMB-w3-l2_final,-0.014290235856670162
SMB-w3-l3_final,-0.003316500243790379
SMB-w4-l1_final,-0.0011035328202382182
SMB-w4-l2_final,0.002366196430314333
SMB-w4-l3_final,0.008846914092455416
SMB-w5-l1_final,-0.010577981044610706
SMB-w5-l2_final,-0.005345514672849261
SMB-w5-l3_final,-0.0038576017207709325
SMB-w6-l1_final,-0.005185866521074263
SMB-w6-l2_final,0.009485522153963704
SMB-w6-l3_final,-0.016982549131502902
SMB-w7-l1_final,-0.0009402798112040666
SMB-w7-l3_final,0.0011654630451637328
SMB-w8-l1_final,-0.002653940541875982
SMB-w8-l2_final,0.012452443962438803
SMB-w8-l3_final,0.013947467495964394
